z (m), u (m/s), V (1/s), T (K), H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, N, NH, NH2, NH3, NNH, NO, NO2, N2O, HNO, CN, HCN, H2CN, HCNN, HCNO, HOCN, HNCO, NCO, N2, AR, C3H7, C3H8, CH2CHO, CH3CHO, 
0.0035000000000000001, 0.076504190904984282, 40.31522145081604, 344.84763027362254, 0.01899846956251227, 1.8400708415119988e-12, 1.5246828249164513e-13, 9.521864684458208e-06, 8.6544896522292845e-13, 0.013158921697821039, 6.8170377612358196e-09, 1.1969889644454658e-08, -2.6178892839021976e-18, 3.6915114282611716e-23, 8.797471160584002e-14, 4.3507743263264645e-21, 1.0414366974520669e-08, 0.0012380702924031891, 0.0038105962827392221, 0.00241866962487496, 6.7256398720443899e-11, 1.7294338258066266e-06, 1.0530920391818576e-13, 4.8694862869173544e-10, 2.9429856362352976e-07, 5.2214430315653299e-22, 0.0016759881171553494, 3.1571023678289217e-11, 0.0018691717790268118, 2.1711318942564394e-06, 0.91599501725777788, 9.332825384440959e-13, 4.2689129399633792e-06, 6.4317805279877025e-08, 9.6563635455858372e-16, 7.9001716242481679e-15, 2.641878500950832e-12, 1.9130496865357269e-06, 6.6000138525441385e-23, 5.5761040698664877e-06, 7.8991653196884379e-07, 1.1859057927048438e-08, 1.8432069694065047e-11, -1.3942626943252101e-18, 4.2133188541661946e-06, 2.1363884922913709e-11, -2.1437065620758694e-16, 1.1457433996714143e-07, 1.6882475822891209e-10, 4.9413829944965207e-07, 2.0241871499680879e-16, 0.040291099620940185, 0.00050196302112874146, 1.3296074027820409e-07, 1.0674263266832899e-05, 7.2720121209749754e-09, 2.5324721190045517e-08, 
0.0035624999999999997, 0.074444932907312522, 41.627061555735594, 357.94044208148472, 0.020527584051045964, 2.8521866546351048e-12, 2.4591858149050975e-13, 1.178463353584716e-05, 1.4697451954157426e-12, 0.016160792292617968, 1.0476991096468738e-08, 1.4846347717969797e-08, -6.482696241870525e-19, 8.7931184253593859e-23, 1.5052227227145344e-13, 1.17553247975693e-20, 1.4499650208592326e-08, 0.0015141825313136853, 0.0047173257001389066, 0.0031610077217528376, 9.8472487912941191e-11, 2.27415881001633e-06, 1.7557449594203574e-13, 6.4902679116395557e-10, 3.8847088997064547e-07, 2.0582925347266923e-21, 0.0021591457621597293, 5.7935876322870184e-11, 0.0024313909832356967, 2.8680649158087505e-06, 0.89875794091290329, 1.6016720291034376e-12, 5.7880010968234016e-06, 8.7205032715256911e-08, 5.0037154614559051e-16, 1.6058369812996628e-14, 3.0855395016102205e-12, 2.3616177442037758e-06, 1.8748718060140542e-22, 6.914479502518634e-06, 1.0092684756104733e-06, 1.5516288231640384e-08, 2.2780658792114804e-11, -3.6463468262203799e-19, 5.5604443598392951e-06, 2.7887483603152206e-11, -1.0093739555549504e-16, 1.4976720193848948e-07, 2.2068267990835762e-10, 6.4592266250941331e-07, 1.5447211477616877e-16, 0.049888519286082858, 0.0006270669302443849, 1.8335522391947976e-07, 1.4927679081633212e-05, 9.9245330553396994e-09, 3.4409777572775491e-08, 
0.0036249999999999998, 0.072612765249336825, 43.095524528722599, 373.84639146294791, 0.02208567268341478, 4.5709169817803037e-12, 3.8691163651640854e-13, 1.4436255078627403e-05, 2.4328951687697519e-12, 0.019622280685652058, 1.6111545499140296e-08, 1.8223662376927709e-08, -1.5044587691061401e-19, 2.1488126750509402e-22, 2.5297532575849299e-13, 3.25238505715646e-20, 2.0243249276387494e-08, 0.0018331612213656624, 0.0057806342059635923, 0.0040824678820877295, 1.4525251467536503e-10, 2.9524367650721068e-06, 2.8783005281867325e-13, 8.5355453964939813e-10, 5.0626704151866083e-07, 8.5156239330052581e-21, 0.002749548619485882, 1.0685794660686953e-10, 0.0031249389492633865, 3.7458932222651016e-06, 0.87870772078120607, 2.7203246662605821e-12, 7.7480581474773771e-06, 1.1673594712256989e-07, 2.5365762592366412e-16, 3.2919170408149423e-14, 3.5828381369309892e-12, 2.8824001157132363e-06, 5.7001280864317536e-22, 8.4877446255766376e-06, 1.2735643767430068e-06, 2.0060786964258149e-08, 2.7840713226117552e-11, -8.0258615740750608e-20, 7.2446353721382985e-06, 3.5808565809477832e-11, -4.5684159342124937e-17, 1.9345160378176482e-07, 2.8505439218358856e-10, 8.3433383528163668e-07, 1.603821742807825e-16, 0.06116713938860751, 0.00077500464869303498, 2.4894002726697266e-07, 2.0624573593719686e-05, 1.3377617656731414e-08, 4.6159009931749837e-08, 
0.0036874999999999998, 0.070911095069150776, 44.726948542509867, 392.57188460347447, 0.023657856152266107, 7.5703981850295527e-12, 5.9565706296512393e-13, 1.747138767163212e-05, 3.9142578364015666e-12, 0.023513550734066163, 2.4669585032292782e-08, 2.2094759984992518e-08, -3.5467088934255935e-20, 5.3811349209393837e-22, 4.1717432032584207e-13, 9.238320351571058e-20, 2.8225603987662059e-08, 0.0021933675213402721, 0.0069985987814972237, 0.0051924681439130737, 2.1534243113895411e-10, 3.7700975493135475e-06, 4.6152436387421138e-13, 1.1030307892885511e-09, 6.488853295379541e-07, 3.586543201791551e-20, 0.0034507604875329096, 1.9772763946329707e-10, 0.0039552697614092195, 4.8199318011513265e-06, 0.85587942572085463, 4.5627662186994127e-12, 1.0190634430753833e-05, 1.5353644399817023e-07, 1.3371564114305556e-16, 6.7876126398051981e-14, 4.1362989575010449e-12, 3.4717778894125407e-06, 1.8210859558493528e-21, 1.0294671613526174e-05, 1.5822831815471688e-06, 2.5539732594541812e-08, 3.3579625577754566e-11, -5.2498031453477048e-21, 9.2826423759880842e-06, 4.4990576790783225e-11, -1.9947727269518896e-17, 2.460670566254505e-07, 3.6258876117034843e-10, 1.0612708401649506e-06, 2.2953420413061275e-16, 0.074121579022823333, 0.00094563986597234946, 3.3043646481280172e-07, 2.7979132454935415e-05, 1.7715305713562979e-08, 6.0829247610282227e-08, 
0.0037187499999999998, 0.070078966922964656, 45.604540880907784, 402.98446012318135, 0.024455412171918777, 9.9374754518989062e-12, 7.4387863581056678e-13, 1.9150881552519318e-05, 4.9482820595854069e-12, 0.025634894299029116, 3.0624720225996763e-08, 2.423789120194856e-08, -1.5264332197375924e-20, 8.7292961504693853e-22, 5.3677024005413964e-13, 1.5912915144568964e-19, 3.3407604210810595e-08, 0.0023907169317274766, 0.0076728483122744063, 0.0058286905152627865, 2.641182549556093e-10, 4.2382671643355187e-06, 5.8320184176414285e-13, 1.2473995310559614e-09, 7.3080792641192749e-07, 7.4470325982381762e-20, 0.0038486900139747689, 2.7310586275026698e-10, 0.0044289677709045475, 5.4439984871715852e-06, 0.84328546996734721, 5.9274335154609176e-12, 1.1623691279283734e-05, 1.751271199951448e-07, 1.0170535865722086e-16, 9.9259875307328788e-14, 4.4408920469590119e-12, 3.7947021897092864e-06, 3.327920925981556e-21, 1.1297409939574211e-05, 1.754717374257738e-06, 2.8681698164916747e-08, 3.6728480261659116e-11, 1.7534052500512588e-20, 1.0453002812447459e-05, 5.0002809777136646e-11, -1.2325583188582832e-17, 2.762188433687504e-07, 4.0702204483237766e-10, 1.1913233744383207e-06, 3.0281543551778793e-16, 0.081310659184338024, 0.0010405258227089932, 3.7754069339840121e-07, 3.2408345817849927e-05, 2.0271850326596538e-08, 6.9446580405077597e-08, 
0.0037499999999999999, 0.069240229093114378, 46.523640031891773, 414.08302449935655, 0.025252077090250336, 1.3112978911839783e-11, 9.2239684797074581e-13, 2.0925226750207363e-05, 6.2089925011285987e-12, 0.027851834283009604, 3.7906415382386591e-08, 2.6502338452261949e-08, -6.5049728937191987e-21, 1.4172517119267371e-21, 6.8603841990553261e-13, 2.7568492781304562e-19, 3.9480377367098227e-08, 0.002597820950047367, 0.008385365096043939, 0.0065163147956272122, 3.238444910694786e-10, 4.7435314956882719e-06, 7.3260867921335652e-13, 1.4041388955846784e-09, 8.1941451000195745e-07, 1.5362054205058733e-19, 0.0042759599823880791, 3.7595424470467085e-10, 0.0049392687833998391, 6.1251391263164344e-06, 0.83000229140595061, 7.6514645242311376e-12, 1.3195951719612642e-05, 1.9881494585868922e-07, 8.5292522449027978e-17, 1.4410207948715031e-13, 4.7632694270315566e-12, 4.133350446515916e-06, 6.102949181967944e-21, 1.2358962765747177e-05, 1.9376721827022697e-06, 3.2078451604983084e-08, 4.0035339707939932e-11, 4.303947672504082e-20, 1.1718652942585577e-05, 5.5198372222150228e-11, -7.0746862454859568e-18, 3.0880050761955462e-07, 4.5503741668448505e-10, 1.3318602101380185e-06, 4.1236525250845033e-16, 0.088922172640673217, 0.0011410728603814028, 4.284939901556501e-07, 3.735559473617033e-05, 2.3082213439243863e-08, 7.8907672109922426e-08, 
0.0037812499999999999, 0.068377935111962121, 47.482254314112375, 425.83579915815767, 0.026046318651918421, 1.7404096718596212e-11, 1.1354847070940536e-12, 2.2789857213706435e-05, 7.7319854841888298e-12, 0.030155610047963449, 4.675222527819558e-08, 2.8881610522198262e-08, -2.7509741348041614e-21, 2.3025704080509171e-21, 8.7042850682470534e-13, 4.7943352624739367e-19, 4.6562546772009736e-08, 0.0028140510144923632, 0.0091342735103209591, 0.0072542505045373263, 3.9629864632990318e-10, 5.2846229449202678e-06, 9.1464753269430535e-13, 1.572821317316262e-09, 9.1450349008152549e-07, 3.1419386406681246e-19, 0.0047316894494060287, 5.1551168637870295e-10, 0.0054851514045514832, 6.8638126496327631e-06, 0.81606337662564421, 9.8074786594754474e-12, 1.4906498421274943e-05, 2.245860620472136e-07, 8.260553110334079e-17, 2.0802393393125272e-13, 5.1052247756674777e-12, 4.4864662823713643e-06, 1.1214116447034228e-20, 1.3476941215865805e-05, 2.1302310378195719e-06, 3.5724495783234709e-08, 4.3489297978224088e-11, 8.2393398117025426e-20, 1.3076831968004912e-05, 6.0484834570998078e-11, -3.2697790073460041e-18, 3.4375797090817771e-07, 5.0655566351500274e-10, 1.4826494275223386e-06, 5.7207817404026862e-16, 0.096938696531891813, 0.0012470112692103755, 4.8281113145186687e-07, 4.2831013569534321e-05, 2.6141206248178677e-08, 8.9206254242585253e-08, 
0.0038124999999999999, 0.067475485944532884, 48.477812443690702, 438.2078437090924, 0.026836753703771268, 2.3214485995261161e-11, 1.3878598082485027e-12, 2.473962020813029e-05, 9.5551440373226965e-12, 0.032536986501989308, 5.7424318295863593e-08, 3.1368248160908526e-08, -1.1569330804878514e-21, 3.7390228124243634e-21, 1.0961534342802848e-12, 8.3500430271847944e-19, 5.4781677785292722e-08, 0.0030387230032404527, 0.0099174313668716537, 0.0080408888590349382, 4.8312759594657773e-10, 5.8598361753044734e-06, 1.1349837412279229e-12, 1.7528401809801915e-09, 1.0157925136296228e-06, 6.3502106353763261e-19, 0.005214722430086546, 7.035422700096682e-10, 0.0060652294474391076, 7.6601584230137495e-06, 0.80150698281928667, 1.247498018771268e-11, 1.6752728038416264e-05, 2.5240119999918142e-07, 9.3749356321158729e-17, 2.9857133484576328e-13, 5.4692101858553888e-12, 4.8527032643389793e-06, 2.0591295042244467e-20, 1.4648610566721789e-05, 2.331295205312281e-06, 3.9611718081862578e-08, 4.7079541498502794e-11, 1.4929596410713581e-19, 1.4523722584606084e-05, 6.5747864639687642e-11, -2.4559115217543328e-19, 3.8101232592192359e-07, 5.6146108387461469e-10, 1.6433522921843823e-06, 8.0103798894608337e-16, 0.10533989695053238, 0.0013580290150775503, 5.3982793072104791e-07, 4.8838224570263903e-05, 2.9437992596006299e-08, 1.0032498573941955e-07, 
0.0038437499999999999, 0.066516967917935099, 49.507241667889041, 451.16256916161853, 0.027622148624121063, 3.1078318931401734e-11, 1.6843004930792101e-12, 2.6768920820299908e-05, 1.1718051548682657e-11, 0.034986481224824194, 7.0207684068770401e-08, 3.3953978522748568e-08, -4.8477568951350742e-22, 6.0595753923632417e-21, 1.3701737926739293e-12, 1.4527215159022114e-18, 6.4275181846246113e-08, 0.0032711129731178229, 0.010732483161631407, 0.0088741616504108816, 5.8556000368969764e-10, 6.4670827798107518e-06, 1.4002531486973095e-12, 1.9433959125664291e-09, 1.1229268141773121e-06, 1.2647342046917852e-18, 0.0057236656993974932, 9.5475607842951203e-10, 0.0066778003037134565, 8.5140699673402222e-06, 0.7863751803909439, 1.573879730226335e-11, 1.8730481837520518e-05, 2.8219764937132434e-07, 1.2099102268049681e-16, 4.2584171384621889e-13, 5.8585020222437907e-12, 5.2306589776865807e-06, 3.7676173493313413e-20, 1.5870972752395858e-05, 2.5395989593694253e-06, 4.3729683679579275e-08, 5.0796169199026816e-11, 2.6403979578653084e-19, 1.6054596776961614e-05, 7.0849584204932664e-11, 2.4979629675178781e-18, 4.2046268113274767e-07, 6.1960568899559617e-10, 1.8135355481484002e-06, 1.1246341454158125e-15, 0.11410303574898661, 0.0014737800156420207, 5.9869387289331863e-07, 5.5374355485221712e-05, 3.2955556692232645e-08, 1.1223596508221294e-07, 
0.003875, 0.065487397970800193, 50.567054219239985, 464.66299519364037, 0.028401415215598028, 4.1696870012600124e-11, 2.0294713112012337e-12, 2.887185984368969e-05, 1.4261213546384669e-11, 0.037494563891130532, 8.5407293091301677e-08, 3.6629859965360892e-08, -2.0270195599610555e-22, 9.7854302879069564e-21, 1.7001683161190384e-12, 2.5180457073359895e-18, 7.5192388028145615e-08, 0.0035104715345523627, 0.01157691116720299, 0.0097516057780536909, 7.0402279007477551e-10, 7.1039510289644181e-06, 1.7183706931705706e-12, 2.1434566929975308e-09, 1.2354882971273595e-06, 2.4764828256049779e-18, 0.0062569283148282044, 1.2871927380261374e-09, 0.007320896385842132, 9.4252741231164472e-06, 0.77071293792929041, 1.9687044088179219e-11, 2.0834211521315736e-05, 3.1389175557787592e-07, 1.6922180158930765e-16, 6.0327103965544083e-13, 6.2773962540420053e-12, 5.6189055538194186e-06, 6.8508493119529873e-20, 1.7140844911930742e-05, 2.7537263698975214e-06, 4.8065958207932184e-08, 5.463113652484436e-11, 4.5796844304287693e-19, 1.7663973283331042e-05, 7.5627540861695334e-11, 5.3659125957576761e-18, 4.619892829076253e-07, 6.8081381063505413e-10, 1.9926849015902026e-06, 1.5756734493843909e-15, 0.12320346031641377, 0.0015938921535016914, 6.5836732465431333e-07, 6.2430244611950972e-05, 3.6670156106208105e-08, 1.2490140045035475e-07, 
0.00390625, 0.064372882795712807, 51.653437086665143, 478.67271869070623, 0.02917360342858373, 5.5978932667894385e-11, 2.4277525774310498e-12, 3.1042361186609557e-05, 1.7225086212448495e-11, 0.040051824413047908, 1.0334412815426715e-07, 3.9386412703204316e-08, -8.4607373757164164e-23, 1.5720569887274846e-20, 2.094475577082777e-12, 4.3373526965498651e-18, 8.7698367887735782e-08, 0.0037560365932301307, 0.012448082966487859, 0.010670429931602979, 8.3768738242340721e-10, 7.7677675797982707e-06, 2.0989771784482296e-12, 2.351684674079978e-09, 1.3530047801127795e-06, 4.758982064813091e-18, 0.0068127610237930696, 1.7225206318052632e-09, 0.007992337012812413, 1.0393411541316691e-05, 0.7545672752074839, 2.4408764868040779e-11, 2.3057167539131582e-05, 3.4738175621579323e-07, 2.4678410682413513e-16, 8.4863469611180237e-13, 6.7314411512128169e-12, 6.0160159986918805e-06, 1.2349394495551243e-19, 1.845493165546122e-05, 2.9721290844872768e-06, 5.2606441771469502e-08, 5.8579338850937368e-11, 7.7899722544452383e-19, 1.934577752219379e-05, 7.9894951867756733e-11, 8.7194091166571037e-18, 5.0545674542879473e-07, 7.4488686512291769e-10, 2.1802189611644002e-06, 2.1953513108961667e-15, 0.13261506283943719, 0.0017179747779090537, 7.1761285971299387e-07, 6.999080087029105e-05, 4.05507548465721e-08, 1.3827435559813454e-07, 
0.0039375, 0.06316070473680839, 52.762341004401897, 493.15659876086914, 0.029937892103220967, 7.508484392650577e-11, 2.8830669058450399e-12, 3.3274286486685693e-05, 2.0648916894370938e-11, 0.042649109332246346, 1.2435000646705809e-07, 4.2213732907358069e-08, -3.5076157322794275e-23, 2.5084579913598295e-20, 2.5619810071076622e-12, 7.4071709258859961e-18, 1.0198019700689828e-07, 0.0040070443659226988, 0.013343294621118563, 0.011627580672947347, 9.8401104026311879e-10, 8.4556587980267629e-06, 2.5540737541789205e-12, 2.5663207593363554e-09, 1.4749589622044922e-06, 8.9628801841076283e-18, 0.0073892941990215443, 2.2862061758541903e-09, 0.0086897787457883291, 1.1418115252918976e-05, 0.73798649840120845, 2.9991473339022205e-11, 2.5391598671506179e-05, 3.8255078758952709e-07, 3.6678875444742834e-16, 1.1853263402069418e-12, 7.2277183394044974e-12, 6.4205861270801922e-06, 2.2020084636915303e-19, 1.9809889641624833e-05, 3.1931446779830234e-06, 5.7335700036627553e-08, 6.2639878179623495e-11, 1.2985648494444365e-18, 2.1093496803272812e-05, 8.3443278397143478e-11, 1.2912547805044644e-17, 5.5071725475325644e-07, 8.1160807605892235e-10, 2.3755030564596437e-06, 3.033923963594587e-15, 0.1423107013490193, 0.0018456255442456803, 7.7500031493358761e-07, 7.8035484472996152e-05, 4.4558443875743321e-08, 1.5229950237617196e-07, 
0.0039687500000000001, 0.06183934999094131, 53.889565509539224, 508.08118882311385, 0.030693578681042822, 1.0047373951407514e-10, 3.3987282767634277e-12, 3.5561535799315621e-05, 2.4569417240028147e-11, 0.045277628128320799, 1.4876109822376843e-07, 4.510158939992261e-08, -1.3987199025803054e-23, 3.9693545556723417e-20, 3.1119184156646341e-12, 1.2515836380689145e-17, 1.1825634908617449e-07, 0.0042627386994563508, 0.014259809114348682, 0.012619805891865937, 1.13838306938112e-09, 9.1646100614826668e-06, 3.0989101071440583e-12, 2.7850236426995602e-09, 1.6007968571150518e-06, 1.6527956924586325e-17, 0.0079845733698138809, 3.0075211396286249e-09, 0.0094107627653930992, 1.249908494948795e-05, 0.72101952314865181, 3.6518850210831428e-11, 2.7828953594352799e-05, 4.1926992151847755e-07, 5.4910215903795513e-16, 1.6439915191615741e-12, 7.7751874251866547e-12, 6.831252233106522e-06, 3.8765781102317376e-19, 2.1202383763955453e-05, 3.4150152987423398e-06, 6.2237281665988565e-08, 6.6817583864733645e-11, 2.1201975634989724e-18, 2.2900325663863451e-05, 8.6048585068797562e-11, 1.8318161103128135e-17, 5.9761364777513262e-07, 8.8074700903716146e-10, 2.5778625051113202e-06, 4.1509232121266682e-15, 0.15226257913965205, 0.0019764365160643204, 8.2890556733890973e-07, 8.6538874372956164e-05, 4.8645870117239229e-08, 1.669138288375071e-07, 
0.0040000000000000001, 0.060398494632531836, 55.030837803185321, 523.41495978397165, 0.031440068594389088, 1.3395688801734195e-10, 3.9773502799085859e-12, 3.7898134090345173e-05, 2.9019313274542394e-11, 0.047929032380428976, 1.7691002144163203e-07, 4.8039503114042295e-08, -4.3587996736991595e-24, 6.219922102436705e-20, 3.7535292166760347e-12, 2.0887900368389893e-17, 1.3678972900340504e-07, 0.0045223787957009848, 0.015194890014892437, 0.013643714231608586, 1.2940164682638247e-09, 9.8915219931412662e-06, 3.7532141217325016e-12, 3.0046594779012951e-09, 1.7299355820606271e-06, 2.9823543367451241e-17, 0.0085965917627169632, 3.91938573554586e-09, 0.010152758374381333, 1.3636155384105024e-05, 0.70371528525613358, 4.4068872930251877e-11, 3.0360077124472526e-05, 4.5740112279607312e-07, 8.2325750024482184e-16, 2.2646067678030764e-12, 8.3851150481700976e-12, 7.2467048301783948e-06, 6.7278632488467617e-19, 2.2629134745563953e-05, 3.6359064560463983e-06, 6.7294014483890128e-08, 7.1124880934104895e-11, 3.3898643233309984e-18, 2.4759297961759152e-05, 8.7483379639814003e-11, 2.5344795638875292e-17, 6.4598229672794052e-07, 9.5206381605938516e-10, 2.7865950286405554e-06, 5.6147940869277149e-15, 0.16244258203475306, 0.0021099995083796392, 8.7751392454421768e-07, 9.5471290906993177e-05, 5.2756708239862691e-08, 1.8204727258587717e-07, 
0.0040312500000000001, 0.058828962259230934, 56.181883913837744, 539.12836227127298, 0.032176864824418817, 1.7777754633110706e-10, 4.6208295876921276e-12, 4.0278303873399238e-05, 3.4025856402183883e-11, 0.050595471314167528, 2.0911635925271531e-07, 5.1016810031934861e-08, 1.3464359903621218e-24, 9.6401867999563861e-20, 4.4954091767171171e-12, 3.4380920334774207e-17, 1.5790426058628809e-07, 0.0047852454834745829, 0.016145830502649384, 0.014695829583431361, 1.4422126807461222e-09, 1.0633262983349391e-05, 4.5428754976814931e-12, 3.2210315822465928e-09, 1.8617705425535678e-06, 5.2641638165868059e-17, 0.0092233195299525565, 5.0580863223537892e-09, 0.010913202096725486, 1.4829357851437076e-05, 0.68612223527324612, 5.2712574391406528e-11, 3.2975395713997162e-05, 4.9680004592465325e-07, 1.2326450427599361e-15, 3.0991093869312961e-12, 9.0716165469320486e-12, 7.6656988992228057e-06, 1.1499132172508374e-18, 2.4086958274058184e-05, 3.8539258728399267e-06, 7.2488275293631553e-08, 7.5584103427266583e-11, 5.3092909655558974e-18, 2.6663403825012711e-05, 8.7535413217364425e-11, 3.4446252042207057e-17, 6.9565575416715441e-07, 1.0253131234143678e-09, 3.0009821227228739e-06, 7.5019239045546844e-15, 0.17282257474129165, 0.0022459106864940346, 9.188288100859677e-07, 0.00010479944526628879, 5.6825219471673289e-08, 1.9762327094276543e-07, 
0.0040625000000000001, 0.057122664183339854, 57.338491288393861, 555.19377346233398, 0.032903557843084734, 2.3482626215057487e-10, 5.3298295700584427e-12, 4.2696524737629127e-05, 3.9609170879153138e-11, 0.053269627342974066, 2.4567542039607512e-07, 5.4022708417001506e-08, 7.2347599024072947e-24, 1.4770361265993185e-19, 5.3439826936077982e-12, 5.5735641437615297e-17, 1.8200364146516896e-07, 0.0050506461881596526, 0.017109978002091894, 0.015772640145441986, 1.5730366518188634e-09, 1.1386717609963364e-05, 5.5022051830239972e-12, 3.4285121427381959e-09, 1.9956821993008201e-06, 9.0948445324859219e-17, 0.0098627295402672344, 6.4629131813048357e-09, 0.011689532138333968, 1.6078973693705787e-05, 0.66828791142971367, 6.2513448723174605e-11, 3.5665088436836079e-05, 5.3731861515405602e-07, 1.8404727372885356e-15, 4.2146977431802288e-12, 9.8523469984179924e-12, 8.0870611146267436e-06, 1.9355382122868844e-18, 2.557279599985307e-05, 4.0671423849930462e-06, 7.7802230281505707e-08, 8.0230276715058757e-11, 8.1598171424778457e-18, 2.8605690708189182e-05, 8.6033731596974672e-11, 4.6126169241543411e-17, 7.4646513270389e-07, 1.100247525575958e-09, 3.2202992717063576e-06, 9.8951673869591841e-15, 0.18337465843404291, 0.0023837744556587681, 9.50691559865617e-07, 0.00011448709140635429, 6.0775940673736156e-08, 2.1355924185472145e-07, 
0.0041250000000000002, 0.053268953827939593, 59.655258522099061, 588.28507658182446, 0.034304780371475475, 3.9878059844024914e-10, 6.8642492354771406e-12, 4.7556015173079458e-05, 5.2173565533682154e-11, 0.058539852984727261, 3.3113865230567436e-07, 5.9995701883252107e-08, 3.0352676559461411e-23, 3.2828112873022252e-19, 7.3289552928548252e-12, 1.382063322177398e-16, 2.3963958060625547e-07, 0.005578928141451913, 0.019040291580278965, 0.017955523700785191, 1.7503876389787781e-09, 1.2896008698833551e-05, 8.018368096794415e-12, 3.7890803068803353e-09, 2.2636673514709819e-06, 2.516485035368757e-16, 0.011153393555211017, 1.0126983033346645e-08, 0.013257656150580076, 1.8706501102212628e-05, 0.63258679274111929, 8.5359142021809081e-11, 4.1150591078539606e-05, 6.1995177804928332e-07, 3.8835293875190501e-15, 7.4846786356549538e-12, 1.1729602346261781e-11, 8.920758747680351e-06, 5.1662073244184379e-18, 2.8573024437618601e-05, 4.4674703251035682e-06, 8.856651761304078e-08, 9.0075524325853393e-11, 1.7774405961190164e-17, 3.2522670242524355e-05, 7.8267626501634885e-11, 7.8229557551353646e-17, 8.4936979350131071e-07, 1.2520464988588716e-09, 3.6645759129446077e-06, 1.6339165407857687e-14, 0.20458412951570565, 0.0026599266563937509, 9.792770218908189e-07, 0.00013450400966306229, 6.7966447407543836e-08, 2.4573944475905663e-07, 
0.0041875000000000002, 0.048792170381623395, 61.948463199995594, 622.4636064562568, 0.035663579451275192, 6.5992847544851051e-10, 8.6508336979684318e-12, 5.2503988052443304e-05, 6.6941864884405595e-11, 0.063765952286359631, 4.3557848702885693e-07, 6.5949334769136539e-08, 1.2060359408826236e-22, 6.9496315615474157e-19, 9.8128958399197468e-12, 3.2218282088306645e-16, 3.1552614819915467e-07, 0.0061095102904158436, 0.020991967579361955, 0.020192067606995424, 1.7893920713580284e-09, 1.4415330238411134e-05, 1.1861346403035498e-11, 4.0498060261817637e-09, 2.5321974693369672e-06, 6.3986296707309655e-16, 0.012469529527420222, 1.5306761916670622e-08, 0.014857411404058055, 2.155952636314888e-05, 0.5964897802157958, 1.1388387249091364e-10, 4.6803629967698916e-05, 7.0510473206838695e-07, 8.194846881228628e-15, 1.3037819936226557e-11, 1.4301847199045723e-11, 9.7514680543220751e-06, 1.2913876141545999e-17, 3.1648273866676454e-05, 4.8266080328676853e-06, 9.9580675229833294e-08, 1.0150996767486957e-10, 3.589473949657054e-17, 3.6507902719362309e-05, 6.4833390249988938e-11, 1.2683623610118082e-16, 9.546664485046078e-07, 1.4074316269132496e-09, 4.1193345115837328e-06, 2.5714862233698993e-14, 0.22613701665350913, 0.0029392052614843631, 9.4573700390277659e-07, 0.00015541387287680244, 7.3631506797515509e-08, 2.7819864626410482e-07, 
0.0042187500000000003, 0.04631094556012906, 63.076263716360536, 639.90214774842889, 0.03633611631273647, 8.4437904286557791e-10, 9.700170748424529e-12, 5.5036762730636686e-05, 7.5331737215608104e-11, 0.066385926111836815, 4.9579228597708961e-07, 6.8929291020202442e-08, 2.7062376368235514e-22, 1.0020384690587635e-18, 1.1313739489999174e-11, 4.8344744008869219e-16, 3.6304461915246908e-07, 0.0063779757890903557, 0.021983826623490667, 0.021338056272017264, 1.7658492515355597e-09, 1.5182485626392135e-05, 1.4652067216333712e-11, 4.1320282950739725e-09, 2.6668683340326382e-06, 9.9338350742028219e-16, 0.013141849951646948, 1.8677639022566477e-08, 0.015674656858914924, 2.3099290370856554e-05, 0.57814199328000582, 1.312448881664135e-10, 4.9709397923680607e-05, 7.4887368178042966e-07, 1.213280984183714e-14, 1.7243111375795942e-11, 1.6022012465198316e-11, 1.0169334054598579e-05, 2.0036690872912629e-17, 3.3230504259332524e-05, 4.9874611915727032e-06, 1.0521647529043195e-07, 1.0837860530080866e-10, 4.9918171140957287e-17, 3.8539094261610736e-05, 5.6951569150182953e-11, 1.5967701340649321e-16, 1.0085624873119679e-06, 1.4869931384404676e-09, 4.3521755054903084e-06, 3.1879874928028739e-14, 0.23713115883723102, 0.0030811331301010924, 9.0044092868742908e-07, 0.00016624518274864042, 7.5597784796792892e-08, 2.9447059539279983e-07, 
